# time, phase, observation, A, B, F
1.461250000000000049e-01 5.772676500971250846e+00 6.281853863243249680e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.461874999999999980e-01 5.831581363226042924e+00 6.815436637155408706e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.462499999999999911e-01 5.890486225480863425e+00 7.325378163287428190e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.463125000000000120e-01 5.949391087735683925e+00 7.809909566860416819e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.463750000000000051e-01 6.008295949990476004e+00 8.267350115211073991e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.464374999999999982e-01 6.067200812245296504e+00 8.696113047883528013e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.464999999999999913e-01 6.126105674500088583e+00 9.094711080750169652e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.465625000000000122e-01 6.185010536754909083e+00 9.461761565074188196e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.466250000000000053e-01 6.243915399009729583e+00 9.795991283611970024e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.466874999999999984e-01 1.963495408493542982e-02 1.009624086712378688e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.467499999999999916e-01 7.853981633972750842e-02 1.036146881597043157e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.468125000000000124e-01 1.374446785945764304e-01 1.059075511284569560e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.468750000000000056e-01 1.963495408493685090e-01 1.078330441411296414e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.469374999999999987e-01 2.552544031041605876e-01 1.093844880867836489e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.469999999999999918e-01 3.141592653589810880e-01 1.105565013482627590e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.470625000000000127e-01 3.730641276138015883e-01 1.113450184698379752e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.471250000000000058e-01 4.319689898685936669e-01 1.117473042593795096e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.471874999999999989e-01 4.908738521234141672e-01 1.117619632761353676e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.472499999999999920e-01 5.497787143782062458e-01 1.113889446712067244e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.473125000000000129e-01 6.086835766330267461e-01 1.106295423639318987e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.473750000000000060e-01 6.675884388878472464e-01 1.094863905535658377e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.474374999999999991e-01 7.264933011426393250e-01 1.079634545818237701e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.474999999999999922e-01 7.853981633974314036e-01 1.060660171779827188e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.475625000000000131e-01 8.443030256522803256e-01 1.038006601342570612e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.476250000000000062e-01 9.032078879070724042e-01 1.011752414750203277e+00 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.476874999999999993e-01 9.621127501618644828e-01 9.819886819903742570e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.477499999999999925e-01 1.021017612416684983e+00 9.488186468929936668e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.478125000000000133e-01 1.079922474671505483e+00 9.123573690001660630e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.478750000000000064e-01 1.138827336926297562e+00 8.727313244499704803e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.479374999999999996e-01 1.197732199181118062e+00 8.300779672585444358e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.479999999999999927e-01 1.256637061435910141e+00 7.845452525225298235e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.480625000000000135e-01 1.315541923690730641e+00 7.362911231952838920e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.481250000000000067e-01 1.374446785945551142e+00 6.854829622177287529e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.481874999999999998e-01 1.433351648200343220e+00 6.322970119037566450e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.482499999999999929e-01 1.492256510455135299e+00 5.769177625944247323e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.483125000000000138e-01 1.551161372709984221e+00 5.195373127016371662e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.483750000000000069e-01 1.610066234964776299e+00 4.603547023612854505e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.484375000000000000e-01 1.668971097219568378e+00 3.995752230065475197e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.484999999999999931e-01 1.727875959474388878e+00 3.374097052573352129e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.485625000000000140e-01 1.786780821729209379e+00 2.740737875953697111e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.486250000000000071e-01 1.845685683984001457e+00 2.097871683617516525e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.486875000000000002e-01 1.904590546238821958e+00 1.447728436717346523e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.487499999999999933e-01 1.963495408493614036e+00 7.925633389056108147e-02 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.488125000000000142e-01 2.022400270748434536e+00 1.346490135276290356e-02 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.488750000000000073e-01 2.081305133003255037e+00 -5.237323796057530290e-02 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.489375000000000004e-01 2.140209995258047115e+00 -1.180297060528574526e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.489999999999999936e-01 2.199114857512839194e+00 -1.832767551049815924e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.490625000000000144e-01 2.258019719767688116e+00 -2.478880574823033034e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.491250000000000075e-01 2.316924582022480195e+00 -3.116394908151071674e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.491875000000000007e-01 2.375829444277272273e+00 -3.743099154300914555e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.492499999999999938e-01 2.434734306532092774e+00 -4.356819414349422659e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.493125000000000147e-01 2.493639168786913274e+00 -4.955426827959364400e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.493750000000000078e-01 2.552544031041705352e+00 -5.536844957927424815e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.494375000000000009e-01 2.611448893296525853e+00 -6.099056992888090001e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.494999999999999940e-01 2.670353755551317931e+00 -6.640112743185888622e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.495625000000000149e-01 2.729258617806138432e+00 -7.158135405655702277e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.496250000000000080e-01 2.788163480060958932e+00 -7.651328073837518895e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.496875000000000011e-01 2.847068342315751011e+00 -8.117979971049784638e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.497499999999999942e-01 2.905973204570543089e+00 -8.556472384697126898e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.498125000000000151e-01 2.964878066825392011e+00 -8.965284281227308139e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
1.498750000000000082e-01 3.023782929080184090e+00 -9.342997582260125222e-01 1.500000000000000000e+02 1.000000000000000000e+00 5.000000000000000000e-01
